wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,camera_intensity_ms,camera_disparity_ms,yolo_node_ms,yolo_infer_ms,yolo_queue_ms,depth_node_ms,depth_crop_ms,depth_distance_ms,depth_publish_ms,safety_node_ms,safety_eval_ms,safety_publish_ms,total_system_latency_ms
2026-04-24T15:54:37.287,1777035277.287589,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":598.28,""cy"":437.1,""w"":85.38,""h"":101.71,""x1"":93,""y1"":64,""x2"":107,""y2"":81,""conf"":0.7494,""depth_m"":null,""depth_valid"":false}]",0.7494,598.28,437.10,85.38,101.71,,5.51,10.10,4.59,0.00,6.76,1507.93,0.33,34.90,0.33,233.03,227.88,1384.59,0.64,0.09,0.03,0.43,0.24,0.00,0.15,234.24
2026-04-24T15:54:37.392,1777035277.392297,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":599.34,""cy"":435.87,""w"":82.83,""h"":99.16,""x1"":93,""y1"":64,""x2"":107,""y2"":81,""conf"":0.766,""depth_m"":null,""depth_valid"":false}]",0.7660,599.34,435.87,82.83,99.16,,19.10,9.55,9.55,0.00,6.76,1507.93,0.60,42.99,0.50,206.96,200.94,836.87,0.64,0.07,0.03,0.46,0.24,0.00,0.15,208.44
2026-04-24T15:54:37.490,1777035277.490479,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":599.34,""cy"":435.87,""w"":82.83,""h"":99.16,""x1"":93,""y1"":64,""x2"":107,""y2"":81,""conf"":0.766,""depth_m"":null,""depth_valid"":false}]",0.7660,599.34,435.87,82.83,99.16,,24.64,9.86,4.93,0.00,6.76,1507.93,3.68,26.04,3.68,206.96,200.94,836.87,3.41,0.11,0.03,3.19,0.24,0.00,0.15,214.29
2026-04-24T15:54:37.611,1777035277.611856,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":599.34,""cy"":435.87,""w"":82.83,""h"":99.16,""x1"":93,""y1"":64,""x2"":107,""y2"":81,""conf"":0.766,""depth_m"":null,""depth_valid"":false}]",0.7660,599.34,435.87,82.83,99.16,,21.59,9.25,3.08,0.00,6.76,1507.93,0.36,43.56,0.36,206.96,200.94,836.87,0.83,0.09,0.03,0.53,0.24,0.00,0.15,208.39
2026-04-24T15:54:37.688,1777035277.688480,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":612.89,""cy"":437.44,""w"":66.29,""h"":99.96,""x1"":97,""y1"":65,""x2"":108,""y2"":81,""conf"":0.7893,""depth_m"":null,""depth_valid"":false},{""cx"":862.62,""cy"":450.61,""w"":75.04,""h"":113.29,""x1"":138,""y1"":66,""x2"":150,""y2"":85,""conf"":0.5502,""depth_m"":null,""depth_valid"":false}]",0.5502,862.62,450.61,75.04,113.29,,22.45,9.98,4.99,0.00,6.76,1507.93,0.35,44.08,0.35,255.83,252.15,943.15,0.63,0.15,0.05,0.31,0.24,0.00,0.15,257.04
2026-04-24T15:54:37.797,1777035277.797350,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":612.89,""cy"":437.44,""w"":66.29,""h"":99.96,""x1"":97,""y1"":65,""x2"":108,""y2"":81,""conf"":0.7893,""depth_m"":null,""depth_valid"":false},{""cx"":862.62,""cy"":450.61,""w"":75.04,""h"":113.29,""x1"":138,""y1"":66,""x2"":150,""y2"":85,""conf"":0.5502,""depth_m"":null,""depth_valid"":false}]",0.5502,862.62,450.61,75.04,113.29,,21.58,9.81,3.92,0.00,6.76,1507.93,32.15,32.15,3.53,255.83,252.15,943.15,0.73,0.12,0.05,0.49,0.24,0.00,0.15,288.96
2026-04-24T15:54:37.891,1777035277.891921,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":612.89,""cy"":437.44,""w"":66.29,""h"":99.96,""x1"":97,""y1"":65,""x2"":108,""y2"":81,""conf"":0.7893,""depth_m"":null,""depth_valid"":false},{""cx"":862.62,""cy"":450.61,""w"":75.04,""h"":113.29,""x1"":138,""y1"":66,""x2"":150,""y2"":85,""conf"":0.5502,""depth_m"":null,""depth_valid"":false}]",0.5502,862.62,450.61,75.04,113.29,,21.51,9.93,3.31,0.00,6.76,1507.93,56.98,56.98,23.73,255.83,252.15,943.15,3.17,0.14,0.05,2.87,0.24,0.00,0.15,316.21
2026-04-24T15:54:37.987,1777035277.987772,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":612.23,""cy"":437.45,""w"":66.19,""h"":100.38,""x1"":97,""y1"":65,""x2"":108,""y2"":81,""conf"":0.8057,""depth_m"":null,""depth_valid"":false}]",0.8057,612.23,437.45,66.19,100.38,,21.42,10.00,4.28,0.00,6.76,1507.93,42.49,42.49,0.58,256.42,254.61,1087.90,0.36,0.07,0.02,0.19,0.24,0.00,0.15,299.51
2026-04-24T15:54:38.087,1777035278.087958,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":612.23,""cy"":437.45,""w"":66.19,""h"":100.38,""x1"":97,""y1"":65,""x2"":108,""y2"":81,""conf"":0.8057,""depth_m"":null,""depth_valid"":false}]",0.8057,612.23,437.45,66.19,100.38,,22.49,10.00,3.75,0.00,6.76,1507.93,0.38,32.78,0.38,256.42,254.61,1087.90,0.49,0.09,0.03,0.28,0.24,0.00,0.15,257.52
2026-04-24T15:54:38.187,1777035278.187638,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":611.88,""cy"":437.25,""w"":66.07,""h"":100.1,""x1"":97,""y1"":65,""x2"":108,""y2"":81,""conf"":0.8016,""depth_m"":null,""depth_valid"":false},{""cx"":864.48,""cy"":450.6,""w"":71.63,""h"":113.49,""x1"":139,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5499,""depth_m"":null,""depth_valid"":false}]",0.5499,864.48,450.60,71.63,113.49,,21.11,10.00,4.44,0.00,6.76,1507.93,2.88,31.99,2.88,194.69,190.37,784.63,0.57,0.14,0.05,0.28,0.24,0.00,0.15,198.38
2026-04-24T15:54:38.294,1777035278.294434,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":607.09,""cy"":434.81,""w"":68.11,""h"":100.95,""x1"":96,""y1"":64,""x2"":107,""y2"":81,""conf"":0.8116,""depth_m"":null,""depth_valid"":false}]",0.8116,607.09,434.81,68.11,100.95,,19.86,9.93,4.97,0.00,6.76,1507.93,35.76,39.15,35.76,174.54,172.50,922.83,0.47,0.12,0.05,0.22,0.24,0.00,0.15,211.01
2026-04-24T15:54:38.387,1777035278.387670,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":607.09,""cy"":434.81,""w"":68.11,""h"":100.95,""x1"":96,""y1"":64,""x2"":107,""y2"":81,""conf"":0.8116,""depth_m"":null,""depth_valid"":false}]",0.8116,607.09,434.81,68.11,100.95,,21.45,10.73,0.00,0.00,6.76,1507.93,26.28,26.28,3.45,174.54,172.50,922.83,1.15,0.06,0.02,0.99,0.24,0.00,0.15,202.21
2026-04-24T15:54:38.496,1777035278.496769,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":607.09,""cy"":434.81,""w"":68.11,""h"":100.95,""x1"":96,""y1"":64,""x2"":107,""y2"":81,""conf"":0.8116,""depth_m"":null,""depth_valid"":false}]",0.8116,607.09,434.81,68.11,100.95,,14.83,9.88,0.00,0.00,6.76,1507.93,29.03,29.03,0.35,174.54,172.50,922.83,0.32,0.06,0.03,0.15,0.24,0.00,0.15,204.14
2026-04-24T15:54:38.594,1777035278.594842,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":605.31,""cy"":434.89,""w"":70.16,""h"":101.29,""x1"":95,""y1"":64,""x2"":107,""y2"":81,""conf"":0.7993,""depth_m"":null,""depth_valid"":false}]",0.7993,605.31,434.89,70.16,101.29,,9.99,9.99,3.33,0.00,6.76,1507.93,40.90,40.90,0.35,268.98,267.16,789.01,0.32,0.06,0.03,0.15,0.24,0.00,0.15,310.44
2026-04-24T15:54:38.688,1777035278.688487,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":605.31,""cy"":434.89,""w"":70.16,""h"":101.29,""x1"":95,""y1"":64,""x2"":107,""y2"":81,""conf"":0.7993,""depth_m"":null,""depth_valid"":false}]",0.7993,605.31,434.89,70.16,101.29,,10.15,10.15,2.54,0.00,6.76,1507.93,42.28,42.28,0.49,268.98,267.16,789.01,0.50,0.06,0.02,0.33,0.24,0.00,0.15,312.00
2026-04-24T15:54:38.787,1777035278.787688,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":592.39,""cy"":434.19,""w"":95.64,""h"":101.39,""x1"":91,""y1"":64,""x2"":107,""y2"":81,""conf"":0.8005,""depth_m"":null,""depth_valid"":false}]",0.8005,592.39,434.19,95.64,101.39,,10.14,10.14,4.05,0.00,6.76,1507.93,48.37,48.37,2.71,186.62,184.94,770.02,0.64,0.08,0.02,0.44,0.24,0.00,0.15,235.88
2026-04-24T15:54:38.888,1777035278.888225,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":592.39,""cy"":434.19,""w"":95.64,""h"":101.39,""x1"":91,""y1"":64,""x2"":107,""y2"":81,""conf"":0.8005,""depth_m"":null,""depth_valid"":false}]",0.8005,592.39,434.19,95.64,101.39,,10.10,10.10,3.37,0.00,6.76,1507.93,0.54,34.67,0.54,186.62,184.94,770.02,0.45,0.09,0.03,0.23,0.24,0.00,0.15,187.86
2026-04-24T15:54:38.987,1777035278.987585,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":596.51,""cy"":435.21,""w"":92.69,""h"":101.43,""x1"":92,""y1"":64,""x2"":107,""y2"":81,""conf"":0.7277,""depth_m"":null,""depth_valid"":false},{""cx"":863.48,""cy"":450.87,""w"":73.23,""h"":113.57,""x1"":138,""y1"":66,""x2"":150,""y2"":85,""conf"":0.5279,""depth_m"":null,""depth_valid"":false}]",0.7277,596.51,435.21,92.69,101.43,,8.66,10.10,4.33,0.00,6.76,1507.93,35.82,35.82,0.54,198.89,193.95,927.37,0.45,0.09,0.03,0.23,0.24,0.00,0.15,235.40
2026-04-24T15:54:39.088,1777035279.088268,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":596.51,""cy"":435.21,""w"":92.69,""h"":101.43,""x1"":92,""y1"":64,""x2"":107,""y2"":81,""conf"":0.7277,""depth_m"":null,""depth_valid"":false},{""cx"":863.48,""cy"":450.87,""w"":73.23,""h"":113.57,""x1"":138,""y1"":66,""x2"":150,""y2"":85,""conf"":0.5279,""depth_m"":null,""depth_valid"":false}]",0.7277,596.51,435.21,92.69,101.43,,7.56,10.08,3.78,0.00,6.76,1507.93,36.96,36.96,0.54,198.89,193.95,927.37,0.45,0.09,0.03,0.23,0.24,0.00,0.15,236.53
2026-04-24T15:54:39.187,1777035279.187878,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":597.31,""cy"":435.51,""w"":92.5,""h"":100.39,""x1"":92,""y1"":64,""x2"":108,""y2"":81,""conf"":0.714,""depth_m"":null,""depth_valid"":false}]",0.7140,597.31,435.51,92.50,100.39,,7.83,10.07,4.48,0.00,6.76,1507.93,1.70,22.41,1.70,171.00,169.17,809.13,0.45,0.13,0.04,0.20,0.24,0.00,0.15,173.39
2026-04-24T15:54:39.290,1777035279.290477,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":597.31,""cy"":435.51,""w"":92.5,""h"":100.39,""x1"":92,""y1"":64,""x2"":108,""y2"":81,""conf"":0.714,""depth_m"":null,""depth_valid"":false}]",0.7140,597.31,435.51,92.50,100.39,,9.04,10.04,4.02,0.00,6.76,1507.93,0.51,30.95,0.51,171.00,169.17,809.13,0.36,0.09,0.02,0.17,0.24,0.00,0.15,172.11
2026-04-24T15:54:39.389,1777035279.389336,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":597.31,""cy"":435.51,""w"":92.5,""h"":100.39,""x1"":92,""y1"":64,""x2"":108,""y2"":81,""conf"":0.714,""depth_m"":null,""depth_valid"":false}]",0.7140,597.31,435.51,92.50,100.39,,8.22,10.05,3.65,0.00,6.76,1507.93,0.39,36.83,0.39,171.00,169.17,809.13,0.36,0.09,0.02,0.17,0.24,0.00,0.15,171.98
2026-04-24T15:54:39.487,1777035279.487658,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":601.52,""cy"":437.18,""w"":95.79,""h"":99.33,""x1"":93,""y1"":65,""x2"":109,""y2"":81,""conf"":0.6886,""depth_m"":null,""depth_valid"":false}]",0.6886,601.52,437.18,95.79,99.33,,20.34,10.17,10.17,0.00,6.76,1507.93,0.96,26.41,0.96,264.70,262.98,849.13,0.38,0.10,0.02,0.19,0.24,0.00,0.15,266.29
2026-04-24T15:54:39.587,1777035279.587687,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":601.52,""cy"":437.18,""w"":95.79,""h"":99.33,""x1"":93,""y1"":65,""x2"":109,""y2"":81,""conf"":0.6886,""depth_m"":null,""depth_valid"":false}]",0.6886,601.52,437.18,95.79,99.33,,15.12,10.08,5.04,0.00,6.76,1507.93,36.13,36.13,0.33,264.70,262.98,849.13,0.33,0.06,0.02,0.17,0.24,0.00,0.15,301.40
2026-04-24T15:54:39.687,1777035279.687639,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,13.41,10.06,6.70,0.00,6.76,1507.93,38.05,38.05,0.40,235.96,234.66,551.45,0.47,0.00,0.00,0.42,0.24,0.00,0.15,274.73
2026-04-24T15:54:39.787,1777035279.787921,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,10.04,10.04,5.02,0.00,6.76,1507.93,28.37,28.37,0.40,235.96,234.66,551.45,0.47,0.00,0.00,0.42,0.24,0.00,0.15,265.05
2026-04-24T15:54:39.889,1777035279.889563,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":596.91,""cy"":435.32,""w"":94.68,""h"":100.66,""x1"":92,""y1"":64,""x2"":108,""y2"":81,""conf"":0.7472,""depth_m"":null,""depth_valid"":false},{""cx"":862.66,""cy"":450.79,""w"":75.16,""h"":113.39,""x1"":138,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5498,""depth_m"":null,""depth_valid"":false}]",0.7472,596.91,435.32,94.68,100.66,,11.99,10.00,6.00,0.00,6.76,1507.93,0.42,42.40,0.42,244.49,242.32,551.45,0.19,0.00,0.00,0.14,0.24,0.00,0.15,245.34
2026-04-24T15:54:39.995,1777035279.995391,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":596.91,""cy"":435.32,""w"":94.68,""h"":100.66,""x1"":92,""y1"":64,""x2"":108,""y2"":81,""conf"":0.7472,""depth_m"":null,""depth_valid"":false},{""cx"":862.66,""cy"":450.79,""w"":75.16,""h"":113.39,""x1"":138,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5498,""depth_m"":null,""depth_valid"":false}]",0.7472,596.91,435.32,94.68,100.66,,11.55,9.90,4.95,0.00,6.76,1507.93,2.66,33.17,2.66,244.49,242.32,519.45,0.51,0.12,0.04,0.23,0.24,0.00,0.15,247.90
2026-04-24T15:54:40.087,1777035280.087828,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":596.91,""cy"":435.32,""w"":94.68,""h"":100.66,""x1"":92,""y1"":64,""x2"":108,""y2"":81,""conf"":0.7472,""depth_m"":null,""depth_valid"":false},{""cx"":862.66,""cy"":450.79,""w"":75.16,""h"":113.39,""x1"":138,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5498,""depth_m"":null,""depth_valid"":false}]",0.7472,596.91,435.32,94.68,100.66,,10.02,10.02,4.29,0.00,6.76,1507.93,31.09,31.09,2.66,244.49,242.32,519.45,0.51,0.12,0.04,0.23,0.24,0.00,0.15,276.34
2026-04-24T15:54:40.187,1777035280.187521,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":591.91,""cy"":434.98,""w"":93.11,""h"":98.67,""x1"":91,""y1"":64,""x2"":107,""y2"":81,""conf"":0.7832,""depth_m"":null,""depth_valid"":false},{""cx"":863.5,""cy"":450.32,""w"":73.45,""h"":112.52,""x1"":138,""y1"":66,""x2"":151,""y2"":84,""conf"":0.5364,""depth_m"":null,""depth_valid"":false}]",0.7832,591.91,434.98,93.11,98.67,,10.02,10.02,5.01,0.00,6.76,1507.93,22.09,22.09,0.35,239.65,237.77,726.83,0.46,0.12,0.04,0.22,0.24,0.00,0.15,262.44
2026-04-24T15:54:40.287,1777035280.287858,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":591.91,""cy"":434.98,""w"":93.11,""h"":98.67,""x1"":91,""y1"":64,""x2"":107,""y2"":81,""conf"":0.7832,""depth_m"":null,""depth_valid"":false},{""cx"":863.5,""cy"":450.32,""w"":73.45,""h"":112.52,""x1"":138,""y1"":66,""x2"":151,""y2"":84,""conf"":0.5364,""depth_m"":null,""depth_valid"":false}]",0.7832,591.91,434.98,93.11,98.67,,8.90,10.02,4.45,0.00,6.76,1507.93,37.06,37.06,0.35,239.65,237.77,726.83,0.46,0.12,0.04,0.22,0.24,0.00,0.15,277.41
2026-04-24T15:54:40.400,1777035280.400712,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":590.72,""cy"":435.81,""w"":94.27,""h"":101.58,""x1"":91,""y1"":64,""x2"":107,""y2"":81,""conf"":0.7867,""depth_m"":null,""depth_valid"":false},{""cx"":862.51,""cy"":450.4,""w"":75.14,""h"":112.8,""x1"":138,""y1"":66,""x2"":150,""y2"":84,""conf"":0.5443,""depth_m"":null,""depth_valid"":false}]",0.7867,590.72,435.81,94.27,101.58,,8.90,9.89,4.94,0.00,6.76,1507.93,0.42,33.09,0.42,229.10,218.45,919.00,4.79,0.10,0.04,4.56,0.24,0.00,0.15,234.55
2026-04-24T15:54:40.488,1777035280.488144,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":590.72,""cy"":435.81,""w"":94.27,""h"":101.58,""x1"":91,""y1"":64,""x2"":107,""y2"":81,""conf"":0.7867,""depth_m"":null,""depth_valid"":false},{""cx"":862.51,""cy"":450.4,""w"":75.14,""h"":112.8,""x1"":138,""y1"":66,""x2"":150,""y2"":84,""conf"":0.5443,""depth_m"":null,""depth_valid"":false}]",0.7867,590.72,435.81,94.27,101.58,,11.44,11.44,0.00,0.00,6.76,1507.93,28.73,28.73,0.34,229.10,218.45,919.00,0.51,0.12,0.04,0.25,0.24,0.00,0.15,258.59
2026-04-24T15:54:40.587,1777035280.587561,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":590.72,""cy"":435.81,""w"":94.27,""h"":101.58,""x1"":91,""y1"":64,""x2"":107,""y2"":81,""conf"":0.7867,""depth_m"":null,""depth_valid"":false},{""cx"":862.51,""cy"":450.4,""w"":75.14,""h"":112.8,""x1"":138,""y1"":66,""x2"":150,""y2"":84,""conf"":0.5443,""depth_m"":null,""depth_valid"":false}]",0.7867,590.72,435.81,94.27,101.58,,5.35,10.70,0.00,0.00,6.76,1507.93,35.89,35.89,0.34,229.10,218.45,919.00,0.51,0.12,0.04,0.25,0.24,0.00,0.15,265.74
2026-04-24T15:54:40.688,1777035280.688323,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":590.98,""cy"":436.16,""w"":94.28,""h"":102.41,""x1"":91,""y1"":64,""x2"":107,""y2"":81,""conf"":0.7978,""depth_m"":null,""depth_valid"":false},{""cx"":862.36,""cy"":450.45,""w"":75.46,""h"":112.61,""x1"":138,""y1"":66,""x2"":150,""y2"":84,""conf"":0.5364,""depth_m"":null,""depth_valid"":false}]",0.7978,590.98,436.16,94.28,102.41,,6.95,10.43,3.48,0.00,6.76,1507.93,25.87,25.87,0.39,257.40,251.58,1139.09,0.50,0.14,0.05,0.24,0.24,0.00,0.15,284.01
2026-04-24T15:54:40.788,1777035280.788301,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":590.98,""cy"":436.16,""w"":94.28,""h"":102.41,""x1"":91,""y1"":64,""x2"":107,""y2"":81,""conf"":0.7978,""depth_m"":null,""depth_valid"":false},{""cx"":862.36,""cy"":450.45,""w"":75.46,""h"":112.61,""x1"":138,""y1"":66,""x2"":150,""y2"":84,""conf"":0.5364,""depth_m"":null,""depth_valid"":false}]",0.7978,590.98,436.16,94.28,102.41,,7.74,10.32,2.58,0.00,6.76,1507.93,0.36,32.90,0.36,257.40,251.58,1139.09,0.46,0.10,0.03,0.22,0.24,0.00,0.15,258.46
2026-04-24T15:54:40.888,1777035280.888310,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":590.98,""cy"":436.16,""w"":94.28,""h"":102.41,""x1"":91,""y1"":64,""x2"":107,""y2"":81,""conf"":0.7978,""depth_m"":null,""depth_valid"":false},{""cx"":862.36,""cy"":450.45,""w"":75.46,""h"":112.61,""x1"":138,""y1"":66,""x2"":150,""y2"":84,""conf"":0.5364,""depth_m"":null,""depth_valid"":false}]",0.7978,590.98,436.16,94.28,102.41,,6.15,10.25,2.05,0.00,6.76,1507.93,33.75,33.75,0.36,257.40,251.58,1139.09,0.46,0.10,0.03,0.22,0.24,0.00,0.15,291.85
