wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h
2026-04-14T14:30:24.700,1776166224.700219,distance_accuracy,1300lux,static,1.700,point_07,1.7051,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6322/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9499,664.94,481.12,345.72,957.77
2026-04-14T14:30:24.800,1776166224.800911,distance_accuracy,1300lux,static,1.700,point_07,1.7085,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6152/9280 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9499,664.94,481.12,345.72,957.77
2026-04-14T14:30:24.900,1776166224.900126,distance_accuracy,1300lux,static,1.700,point_07,1.7080,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6218/9280 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9505,663.25,481.12,346.24,957.76
2026-04-14T14:30:25.000,1776166225.000227,distance_accuracy,1300lux,static,1.700,point_07,1.7069,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6309/9280 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9505,663.25,481.12,346.24,957.76
2026-04-14T14:30:25.100,1776166225.100152,distance_accuracy,1300lux,static,1.700,point_07,1.7068,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6325/9280 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9505,662.92,481.09,345.41,957.82
2026-04-14T14:30:25.200,1776166225.200442,distance_accuracy,1300lux,static,1.700,point_07,1.7023,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=5649/9280 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9505,662.92,481.09,345.41,957.82
2026-04-14T14:30:25.302,1776166225.302665,distance_accuracy,1300lux,static,1.700,point_07,1.7067,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6080/9280 | roi_mode=full,SAFE (z=1.70m),0,1,1,0.9502,661.99,481.15,345.08,957.71
2026-04-14T14:30:25.401,1776166225.401099,distance_accuracy,1300lux,static,1.700,point_07,1.6966,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=5790/9280 | roi_mode=full,SAFE (z=1.70m),0,0,1,0.9502,661.99,481.15,345.08,957.71
2026-04-14T14:30:25.501,1776166225.501840,distance_accuracy,1300lux,static,1.700,point_07,1.7018,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=6111/9120 | roi_mode=full,SAFE (z=1.70m),0,0,1,0.9504,661.39,481.19,344.56,957.63
2026-04-14T14:30:25.600,1776166225.600119,distance_accuracy,1300lux,static,1.700,point_07,1.7017,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=6256/9120 | roi_mode=full,SAFE (z=1.70m),0,0,1,0.9504,661.39,481.19,344.56,957.63
2026-04-14T14:30:25.700,1776166225.700449,distance_accuracy,1300lux,static,1.700,point_07,1.7006,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=6193/9120 | roi_mode=full,SAFE (z=1.70m),0,0,1,0.9503,660.89,481.16,344.36,957.69
2026-04-14T14:30:25.800,1776166225.800181,distance_accuracy,1300lux,static,1.700,point_07,1.6961,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=5935/9120 | roi_mode=full,SAFE (z=1.70m),0,0,1,0.9503,660.89,481.16,344.36,957.69
2026-04-14T14:30:25.900,1776166225.900166,distance_accuracy,1300lux,static,1.700,point_07,1.7015,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=6429/9120 | roi_mode=full,SAFE (z=1.70m),0,0,1,0.9501,660.82,481.15,344.34,957.69
2026-04-14T14:30:26.000,1776166226.000201,distance_accuracy,1300lux,static,1.700,point_07,1.7017,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=5989/9120 | roi_mode=full,SAFE (z=1.70m),0,0,1,0.9501,660.82,481.15,344.34,957.69
2026-04-14T14:30:26.100,1776166226.100455,distance_accuracy,1300lux,static,1.700,point_07,1.7017,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=5925/9120 | roi_mode=full,SAFE (z=1.70m),0,0,1,0.9503,660.85,481.09,344.14,957.45
2026-04-14T14:30:26.200,1776166226.200384,distance_accuracy,1300lux,static,1.700,point_07,1.7017,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=6133/9120 | roi_mode=full,SAFE (z=1.70m),0,0,1,0.9503,660.85,481.09,344.14,957.45
2026-04-14T14:30:26.300,1776166226.300121,distance_accuracy,1300lux,static,1.700,point_07,1.7017,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=5936/9120 | roi_mode=full,SAFE (z=1.70m),0,0,1,0.9500,660.47,481.16,344.05,957.67
2026-04-14T14:30:26.400,1776166226.400121,distance_accuracy,1300lux,static,1.700,point_07,1.6961,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=6042/9120 | roi_mode=full,SAFE (z=1.70m),0,0,1,0.9500,660.47,481.16,344.05,957.67
2026-04-14T14:30:26.500,1776166226.500185,distance_accuracy,1300lux,static,1.700,point_07,1.7017,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=6199/9120 | roi_mode=full,SAFE (z=1.70m),0,0,1,0.9504,660.35,481.13,344.07,957.73
2026-04-14T14:30:26.600,1776166226.600884,distance_accuracy,1300lux,static,1.700,point_07,1.7017,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=6058/9120 | roi_mode=full,SAFE (z=1.70m),0,0,1,0.9504,660.35,481.13,344.07,957.73
2026-04-14T14:30:26.700,1776166226.700224,distance_accuracy,1300lux,static,1.700,point_07,1.7017,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=6104/9120 | roi_mode=full,SAFE (z=1.70m),0,0,1,0.9501,660.28,480.85,343.77,957.17
2026-04-14T14:30:26.800,1776166226.800274,distance_accuracy,1300lux,static,1.700,point_07,1.7017,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=6106/9120 | roi_mode=full,SAFE (z=1.70m),0,0,1,0.9501,660.28,480.85,343.77,957.17
2026-04-14T14:30:26.903,1776166226.903121,distance_accuracy,1300lux,static,1.700,point_07,1.7077,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6579/9120 | roi_mode=full,SAFE (z=1.71m),0,1,1,0.9498,660.62,481.16,343.70,957.69
2026-04-14T14:30:27.000,1776166227.000222,distance_accuracy,1300lux,static,1.700,point_07,1.7080,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6074/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9498,660.62,481.16,343.70,957.69
2026-04-14T14:30:27.100,1776166227.100157,distance_accuracy,1300lux,static,1.700,point_07,1.7131,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6388/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9504,660.62,481.14,343.99,957.73
2026-04-14T14:30:27.200,1776166227.200097,distance_accuracy,1300lux,static,1.700,point_07,1.7143,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6360/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9504,660.62,481.14,343.99,957.73
2026-04-14T14:30:27.300,1776166227.300126,distance_accuracy,1300lux,static,1.700,point_07,1.7143,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6444/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9503,660.79,481.13,343.90,957.74
2026-04-14T14:30:27.400,1776166227.400101,distance_accuracy,1300lux,static,1.700,point_07,1.7086,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6054/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9503,660.79,481.13,343.90,957.74
2026-04-14T14:30:27.500,1776166227.500597,distance_accuracy,1300lux,static,1.700,point_07,1.7147,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=5880/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9505,660.71,481.13,343.94,957.74
2026-04-14T14:30:27.600,1776166227.600727,distance_accuracy,1300lux,static,1.700,point_07,1.7143,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=5847/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9505,660.71,481.13,343.94,957.74
2026-04-14T14:30:27.700,1776166227.700056,distance_accuracy,1300lux,static,1.700,point_07,1.7204,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=6283/9120 | roi_mode=full,SAFE (z=1.72m),0,1,1,0.9503,660.68,481.14,344.13,957.71
2026-04-14T14:30:27.800,1776166227.800621,distance_accuracy,1300lux,static,1.700,point_07,1.7207,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=6134/9120 | roi_mode=full,SAFE (z=1.72m),0,0,1,0.9503,660.68,481.14,344.13,957.71
2026-04-14T14:30:27.900,1776166227.900317,distance_accuracy,1300lux,static,1.700,point_07,1.7269,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6699/9120 | roi_mode=full,SAFE (z=1.72m),0,0,1,0.9503,660.74,481.10,344.04,957.81
2026-04-14T14:30:28.000,1776166228.000140,distance_accuracy,1300lux,static,1.700,point_07,1.7271,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6454/9120 | roi_mode=full,SAFE (z=1.73m),0,1,1,0.9503,660.74,481.10,344.04,957.81
2026-04-14T14:30:28.100,1776166228.100365,distance_accuracy,1300lux,static,1.700,point_07,1.7271,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6549/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9505,660.64,481.13,344.07,957.75
2026-04-14T14:30:28.200,1776166228.200094,distance_accuracy,1300lux,static,1.700,point_07,1.7271,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6462/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9505,660.64,481.13,344.07,957.75
2026-04-14T14:30:28.301,1776166228.301332,distance_accuracy,1300lux,static,1.700,point_07,1.7323,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6547/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9502,660.62,481.16,343.94,957.68
2026-04-14T14:30:28.401,1776166228.401022,distance_accuracy,1300lux,static,1.700,point_07,1.7272,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6033/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9502,660.62,481.16,343.94,957.68
2026-04-14T14:30:28.500,1776166228.500931,distance_accuracy,1300lux,static,1.700,point_07,1.7333,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6345/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9500,660.58,481.12,343.98,957.76
2026-04-14T14:30:28.600,1776166228.600182,distance_accuracy,1300lux,static,1.700,point_07,1.7387,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=6703/9120 | roi_mode=full,SAFE (z=1.74m),0,1,1,0.9500,660.58,481.12,343.98,957.76
2026-04-14T14:30:28.700,1776166228.700054,distance_accuracy,1300lux,static,1.700,point_07,1.7464,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6522/9120 | roi_mode=full,SAFE (z=1.75m),0,1,1,0.9503,660.59,481.13,343.79,957.74
2026-04-14T14:30:28.800,1776166228.800298,distance_accuracy,1300lux,static,1.700,point_07,1.7519,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6693/9120 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9503,660.59,481.13,343.79,957.74
2026-04-14T14:30:28.900,1776166228.900128,distance_accuracy,1300lux,static,1.700,point_07,1.7586,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.76 m | valid=6766/9120 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9506,660.61,481.18,343.65,957.65
2026-04-14T14:30:29.000,1776166229.000767,distance_accuracy,1300lux,static,1.700,point_07,1.7599,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.76 m | valid=6650/9120 | roi_mode=full,SAFE (z=1.76m),0,1,1,0.9506,660.61,481.18,343.65,957.65
2026-04-14T14:30:29.101,1776166229.101345,distance_accuracy,1300lux,static,1.700,point_07,1.7653,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.77 m | valid=7004/9120 | roi_mode=full,SAFE (z=1.77m),0,1,1,0.9513,659.19,481.13,341.99,957.28
2026-04-14T14:30:29.200,1776166229.200327,distance_accuracy,1300lux,static,1.700,point_07,1.7672,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.77 m | valid=6699/9120 | roi_mode=full,SAFE (z=1.77m),0,0,1,0.9513,659.19,481.13,341.99,957.28
2026-04-14T14:30:29.304,1776166229.304717,distance_accuracy,1300lux,static,1.700,point_07,1.7672,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.77 m | valid=6746/9120 | roi_mode=full,SAFE (z=1.77m),0,0,1,0.9522,658.42,481.16,341.30,957.46
2026-04-14T14:30:29.400,1776166229.400091,distance_accuracy,1300lux,static,1.700,point_07,1.7600,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.76 m | valid=6366/9120 | roi_mode=full,SAFE (z=1.76m),0,1,1,0.9522,658.42,481.16,341.30,957.46
2026-04-14T14:30:29.500,1776166229.500605,distance_accuracy,1300lux,static,1.700,point_07,1.7599,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.76 m | valid=6318/9120 | roi_mode=full,SAFE (z=1.76m),0,0,1,0.9527,655.64,480.93,341.94,958.14
2026-04-14T14:30:29.600,1776166229.600183,distance_accuracy,1300lux,static,1.700,point_07,1.7599,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.76 m | valid=6346/9120 | roi_mode=full,SAFE (z=1.76m),0,0,1,0.9527,655.64,480.93,341.94,958.14
2026-04-14T14:30:29.700,1776166229.700057,distance_accuracy,1300lux,static,1.700,point_07,1.7539,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=5539/9120 | roi_mode=full,SAFE (z=1.75m),0,1,1,0.9540,655.43,480.93,337.25,958.15
2026-04-14T14:30:29.800,1776166229.800106,distance_accuracy,1300lux,static,1.700,point_07,1.7533,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=5852/9120 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9540,655.43,480.93,337.25,958.15
2026-04-14T14:30:29.900,1776166229.900817,distance_accuracy,1300lux,static,1.700,point_07,1.7586,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.76 m | valid=5748/9120 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9549,654.08,480.89,333.25,958.21
2026-04-14T14:30:30.000,1776166230.000546,distance_accuracy,1300lux,static,1.700,point_07,1.7653,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.77 m | valid=5948/8960 | roi_mode=full,SAFE (z=1.76m),0,1,1,0.9549,654.08,480.89,333.25,958.21
2026-04-14T14:30:30.100,1776166230.100152,distance_accuracy,1300lux,static,1.700,point_07,1.7664,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.77 m | valid=5726/8960 | roi_mode=full,SAFE (z=1.77m),0,1,1,0.9536,653.62,480.85,331.16,958.30
2026-04-14T14:30:30.201,1776166230.201775,distance_accuracy,1300lux,static,1.700,point_07,1.7664,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.77 m | valid=5726/8960 | roi_mode=full,SAFE (z=1.77m),0,0,1,0.9539,653.88,480.97,332.10,958.07
2026-04-14T14:30:30.300,1776166230.300157,distance_accuracy,1300lux,static,1.700,point_07,1.7799,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.78 m | valid=6594/8800 | roi_mode=full,SAFE (z=1.77m),0,0,1,0.9539,653.88,480.97,332.10,958.07
2026-04-14T14:30:30.400,1776166230.400558,distance_accuracy,1300lux,static,1.700,point_07,1.7857,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.79 m | valid=6956/8800 | roi_mode=full,SAFE (z=1.79m),0,1,1,0.9539,653.88,480.97,332.10,958.07
2026-04-14T14:30:30.500,1776166230.500179,distance_accuracy,1300lux,static,1.700,point_07,1.7871,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.79 m | valid=6936/8800 | roi_mode=full,SAFE (z=1.79m),0,0,1,0.9530,654.69,481.02,332.61,957.96
2026-04-14T14:30:30.600,1776166230.600219,distance_accuracy,1300lux,static,1.700,point_07,1.7938,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.79 m | valid=6996/8800 | roi_mode=full,SAFE (z=1.79m),0,0,1,0.9530,654.69,481.02,332.61,957.96
2026-04-14T14:30:30.700,1776166230.700379,distance_accuracy,1300lux,static,1.700,point_07,1.7940,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.79 m | valid=6980/8960 | roi_mode=full,SAFE (z=1.79m),0,0,1,0.9526,655.64,481.05,333.69,957.89
2026-04-14T14:30:30.805,1776166230.805505,distance_accuracy,1300lux,static,1.700,point_07,1.7878,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.79 m | valid=6965/8960 | roi_mode=full,SAFE (z=1.79m),0,0,1,0.9527,659.21,481.17,336.00,957.66
2026-04-14T14:30:30.902,1776166230.902793,distance_accuracy,1300lux,static,1.700,point_07,1.7871,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.79 m | valid=6951/8960 | roi_mode=full,SAFE (z=1.79m),0,0,1,0.9527,659.21,481.17,336.00,957.66
2026-04-14T14:30:31.000,1776166231.000411,distance_accuracy,1300lux,static,1.700,point_07,1.7809,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.78 m | valid=6887/8960 | roi_mode=full,SAFE (z=1.79m),0,0,1,0.9524,658.98,481.26,335.14,957.49
2026-04-14T14:30:31.100,1776166231.100097,distance_accuracy,1300lux,static,1.700,point_07,1.7803,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.78 m | valid=6964/8960 | roi_mode=full,SAFE (z=1.78m),0,1,1,0.9524,658.98,481.26,335.14,957.49
2026-04-14T14:30:31.200,1776166231.200112,distance_accuracy,1300lux,static,1.700,point_07,1.7734,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.77 m | valid=6640/8960 | roi_mode=full,SAFE (z=1.77m),0,1,1,0.9528,658.83,481.24,334.59,957.52
2026-04-14T14:30:31.300,1776166231.300201,distance_accuracy,1300lux,static,1.700,point_07,1.7607,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.76 m | valid=5776/8960 | roi_mode=full,SAFE (z=1.76m),0,1,1,0.9528,658.83,481.24,334.59,957.52
2026-04-14T14:30:31.400,1776166231.400468,distance_accuracy,1300lux,static,1.700,point_07,1.7540,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=5400/8960 | roi_mode=full,SAFE (z=1.75m),0,1,1,0.9525,659.19,481.25,334.28,957.50
2026-04-14T14:30:31.500,1776166231.500149,distance_accuracy,1300lux,static,1.700,point_07,1.7533,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=5573/8960 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9525,659.19,481.25,334.28,957.50
2026-04-14T14:30:31.601,1776166231.601205,distance_accuracy,1300lux,static,1.700,point_07,1.7533,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6036/8960 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9524,658.91,481.16,334.89,957.68
2026-04-14T14:30:31.700,1776166231.700052,distance_accuracy,1300lux,static,1.700,point_07,1.7467,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=5808/8960 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9524,658.91,481.16,334.89,957.68
2026-04-14T14:30:31.800,1776166231.800168,distance_accuracy,1300lux,static,1.700,point_07,1.7467,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6238/8960 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9518,657.44,481.14,332.21,957.71
2026-04-14T14:30:31.900,1776166231.900341,distance_accuracy,1300lux,static,1.700,point_07,1.7467,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6271/8960 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9518,657.44,481.14,332.21,957.71
2026-04-14T14:30:32.000,1776166232.000150,distance_accuracy,1300lux,static,1.700,point_07,1.7467,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6700/8800 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9515,656.39,481.15,330.04,957.70
2026-04-14T14:30:32.100,1776166232.100130,distance_accuracy,1300lux,static,1.700,point_07,1.7467,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6396/8800 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9515,656.39,481.15,330.04,957.70
2026-04-14T14:30:32.200,1776166232.200170,distance_accuracy,1300lux,static,1.700,point_07,1.7467,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6146/8960 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9520,657.07,481.18,333.38,957.64
2026-04-14T14:30:32.300,1776166232.299993,distance_accuracy,1300lux,static,1.700,point_07,1.7467,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6184/8960 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9520,657.07,481.18,333.38,957.64
2026-04-14T14:30:32.400,1776166232.400962,distance_accuracy,1300lux,static,1.700,point_07,1.7467,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6257/8960 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9519,658.44,481.09,338.13,957.82
2026-04-14T14:30:32.500,1776166232.500102,distance_accuracy,1300lux,static,1.700,point_07,1.7467,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6403/8960 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9519,658.44,481.09,338.13,957.82
2026-04-14T14:30:32.600,1776166232.600146,distance_accuracy,1300lux,static,1.700,point_07,1.7408,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=6079/8960 | roi_mode=full,SAFE (z=1.74m),0,1,1,0.9520,658.70,480.96,338.05,958.08
2026-04-14T14:30:32.700,1776166232.700918,distance_accuracy,1300lux,static,1.700,point_07,1.7455,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6275/8960 | roi_mode=full,SAFE (z=1.74m),0,0,1,0.9520,658.70,480.96,338.05,958.08
2026-04-14T14:30:32.800,1776166232.800031,distance_accuracy,1300lux,static,1.700,point_07,1.7467,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6072/9120 | roi_mode=full,SAFE (z=1.75m),0,1,1,0.9518,659.62,480.75,337.85,958.50
2026-04-14T14:30:32.900,1776166232.900125,distance_accuracy,1300lux,static,1.700,point_07,1.7467,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=5938/9120 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9518,659.62,480.75,337.85,958.50
2026-04-14T14:30:33.000,1776166233.000055,distance_accuracy,1300lux,static,1.700,point_07,1.7467,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6022/9120 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9506,660.97,480.84,337.56,958.32
2026-04-14T14:30:33.100,1776166233.100292,distance_accuracy,1300lux,static,1.700,point_07,1.7467,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=5988/9120 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9506,660.97,480.84,337.56,958.32
2026-04-14T14:30:33.202,1776166233.200623,distance_accuracy,1300lux,static,1.700,point_07,1.7520,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6514/9120 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9501,662.17,480.85,338.38,958.29
2026-04-14T14:30:33.300,1776166233.300453,distance_accuracy,1300lux,static,1.700,point_07,1.7521,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6628/9120 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9501,662.17,480.85,338.38,958.29
2026-04-14T14:30:33.399,1776166233.399968,distance_accuracy,1300lux,static,1.700,point_07,1.7530,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6728/9120 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9500,663.07,480.92,339.39,958.15
2026-04-14T14:30:33.502,1776166233.502957,distance_accuracy,1300lux,static,1.700,point_07,1.7520,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6422/9120 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9500,663.07,480.92,339.39,958.15
2026-04-14T14:30:33.602,1776166233.601977,distance_accuracy,1300lux,static,1.700,point_07,1.7532,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6359/9120 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9505,660.69,481.04,340.31,957.93
2026-04-14T14:30:33.700,1776166233.700117,distance_accuracy,1300lux,static,1.700,point_07,1.7533,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6572/9120 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9505,660.69,481.04,340.31,957.93
2026-04-14T14:30:33.803,1776166233.803018,distance_accuracy,1300lux,static,1.700,point_07,1.7467,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6052/9120 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9514,659.58,481.08,338.02,957.83
2026-04-14T14:30:33.900,1776166233.900177,distance_accuracy,1300lux,static,1.700,point_07,1.7472,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=5976/9120 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9514,659.58,481.08,338.02,957.83
2026-04-14T14:30:34.000,1776166234.000125,distance_accuracy,1300lux,static,1.700,point_07,1.7472,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6060/9120 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9521,658.88,480.98,337.33,958.05
2026-04-14T14:30:34.100,1776166234.100069,distance_accuracy,1300lux,static,1.700,point_07,1.7467,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=5925/8960 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9521,658.88,480.98,337.33,958.05
2026-04-14T14:30:34.200,1776166234.200220,distance_accuracy,1300lux,static,1.700,point_07,1.7467,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6010/8960 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9520,658.91,481.01,337.30,957.99
2026-04-14T14:30:34.300,1776166234.300919,distance_accuracy,1300lux,static,1.700,point_07,1.7467,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=6053/8960 | roi_mode=full,SAFE (z=1.75m),0,0,1,0.9520,658.91,481.01,337.30,957.99
