wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,camera_intensity_ms,camera_disparity_ms,yolo_node_ms,yolo_infer_ms,yolo_queue_ms,depth_node_ms,depth_crop_ms,depth_distance_ms,depth_publish_ms,safety_node_ms,safety_eval_ms,safety_publish_ms,total_system_latency_ms
2026-04-24T16:03:27.956,1777035807.956029,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.8469,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.85 m | valid=323/594 | roi_mode=full,SAFE (z=1.86m),0,0,2,0,"[{""cx"":215.41,""cy"":480.45,""w"":386.06,""h"":955.32,""x1"":6,""y1"":1,""x2"":102,""y2"":240,""conf"":0.9172,""depth_m"":null,""depth_valid"":false},{""cx"":845.1,""cy"":438.07,""w"":86.33,""h"":105.71,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6246,""depth_m"":null,""depth_valid"":false}]",0.9172,215.41,480.45,386.06,955.32,,7.48,9.97,4.98,4.98,6.08,1159.05,38.37,38.37,0.43,141.38,137.82,1111.71,2.70,0.24,0.77,1.61,0.07,0.00,0.00,182.52
2026-04-24T16:03:28.055,1777035808.055454,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.8240,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.82 m | valid=198/594 | roi_mode=full,SAFE (z=1.82m),0,1,2,0,"[{""cx"":212.6,""cy"":477.89,""w"":425.19,""h"":951.63,""x1"":0,""y1"":1,""x2"":106,""y2"":238,""conf"":0.9147,""depth_m"":null,""depth_valid"":false},{""cx"":845.01,""cy"":438.33,""w"":86.8,""h"":106.28,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6259,""depth_m"":null,""depth_valid"":false}]",0.9147,212.60,477.89,425.19,951.63,,7.99,9.99,5.99,5.99,55.93,1295.77,37.87,37.87,0.43,138.44,135.52,1117.37,1.71,0.28,0.90,0.40,0.35,0.01,0.21,178.37
2026-04-24T16:03:28.155,1777035808.155689,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7920,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.79 m | valid=29/594 | roi_mode=full,SAFE (z=1.79m),0,1,3,0,"[{""cx"":91.01,""cy"":461.23,""w"":182.03,""h"":702.66,""x1"":0,""y1"":27,""x2"":46,""y2"":203,""conf"":0.9376,""depth_m"":null,""depth_valid"":false},{""cx"":284.13,""cy"":479.31,""w"":380.66,""h"":955.59,""x1"":23,""y1"":0,""x2"":119,""y2"":239,""conf"":0.8937,""depth_m"":null,""depth_valid"":false},{""cx"":845.26,""cy"":438.55,""w"":86.44,""h"":106.78,""x1"":201,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6441,""depth_m"":null,""depth_valid"":false}]",0.8937,284.13,479.31,380.66,955.59,,8.32,9.98,6.66,6.66,134.63,1381.91,53.74,53.74,0.45,135.95,134.00,1219.19,2.47,0.25,0.78,1.29,0.99,0.00,0.92,193.15
2026-04-24T16:03:28.254,1777035808.254808,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,2.1520,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.15 m | valid=5092/22944 | roi_mode=full,SAFE (z=2.15m),0,1,3,0,"[{""cx"":91.98,""cy"":459.52,""w"":183.95,""h"":700.78,""x1"":0,""y1"":27,""x2"":46,""y2"":202,""conf"":0.9357,""depth_m"":null,""depth_valid"":false},{""cx"":327.44,""cy"":479.49,""w"":341.49,""h"":955.37,""x1"":39,""y1"":0,""x2"":125,""y2"":239,""conf"":0.9209,""depth_m"":null,""depth_valid"":false},{""cx"":845.07,""cy"":438.46,""w"":86.6,""h"":106.18,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6344,""depth_m"":null,""depth_valid"":false}]",0.9209,327.44,479.49,341.49,955.37,,8.57,10.00,7.14,7.14,112.64,1348.53,42.58,42.58,0.51,124.48,122.69,1300.90,1.42,0.31,0.79,0.22,0.13,0.00,0.07,168.61
2026-04-24T16:03:28.354,1777035808.354544,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7843,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.78 m | valid=13/594 | roi_mode=full,SAFE (z=1.78m),0,1,3,0,"[{""cx"":92.02,""cy"":459.82,""w"":184.05,""h"":702.13,""x1"":0,""y1"":27,""x2"":46,""y2"":203,""conf"":0.9383,""depth_m"":null,""depth_valid"":false},{""cx"":360.27,""cy"":475.55,""w"":331.71,""h"":947.91,""x1"":49,""y1"":0,""x2"":132,""y2"":237,""conf"":0.9209,""depth_m"":null,""depth_valid"":false},{""cx"":845.44,""cy"":438.08,""w"":85.73,""h"":106.01,""x1"":201,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6592,""depth_m"":null,""depth_valid"":false}]",0.9209,360.27,475.55,331.71,947.91,,8.75,10.00,7.50,7.50,4.53,1428.70,56.01,56.01,0.56,117.40,115.50,1250.47,1.00,0.22,0.47,0.21,0.24,0.00,0.18,174.65
2026-04-24T16:03:28.454,1777035808.454835,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7635,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.76 m | valid=9/567 | roi_mode=full,SAFE (z=1.78m),0,0,3,0,"[{""cx"":92.12,""cy"":460.13,""w"":184.24,""h"":700.75,""x1"":0,""y1"":27,""x2"":46,""y2"":203,""conf"":0.9357,""depth_m"":null,""depth_valid"":false},{""cx"":468.16,""cy"":478.19,""w"":413.85,""h"":953.57,""x1"":65,""y1"":0,""x2"":169,""y2"":239,""conf"":0.9356,""depth_m"":null,""depth_valid"":false},{""cx"":845.3,""cy"":438.64,""w"":86.11,""h"":107.57,""x1"":201,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6874,""depth_m"":null,""depth_valid"":false}]",0.9356,468.16,478.19,413.85,953.57,,8.89,10.00,7.78,6.67,4.53,1428.70,39.57,39.57,0.37,113.83,112.09,1151.10,1.74,0.75,0.72,0.20,0.07,0.00,0.00,155.22
2026-04-24T16:03:28.555,1777035808.555525,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7534,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=37/567 | roi_mode=full,SAFE (z=1.75m),0,1,3,0,"[{""cx"":92.12,""cy"":460.13,""w"":184.24,""h"":700.75,""x1"":0,""y1"":27,""x2"":46,""y2"":203,""conf"":0.9357,""depth_m"":null,""depth_valid"":false},{""cx"":468.16,""cy"":478.19,""w"":413.85,""h"":953.57,""x1"":65,""y1"":0,""x2"":169,""y2"":239,""conf"":0.9356,""depth_m"":null,""depth_valid"":false},{""cx"":845.3,""cy"":438.64,""w"":86.11,""h"":107.57,""x1"":201,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6874,""depth_m"":null,""depth_valid"":false}]",0.9356,468.16,478.19,413.85,953.57,,8.99,9.99,6.99,6.99,10.59,1403.00,50.33,50.33,0.30,113.83,112.09,1151.10,1.61,0.25,1.01,0.25,4.18,0.00,0.09,169.95
2026-04-24T16:03:28.654,1777035808.654746,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7768,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.78 m | valid=111/567 | roi_mode=full,SAFE (z=1.78m),0,1,3,0,"[{""cx"":94.92,""cy"":461.21,""w"":189.84,""h"":699.49,""x1"":0,""y1"":28,""x2"":47,""y2"":203,""conf"":0.9374,""depth_m"":null,""depth_valid"":false},{""cx"":558.67,""cy"":477.74,""w"":389.31,""h"":953.57,""x1"":91,""y1"":0,""x2"":188,""y2"":239,""conf"":0.92,""depth_m"":null,""depth_valid"":false},{""cx"":845.86,""cy"":438.6,""w"":85.13,""h"":105.28,""x1"":201,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6853,""depth_m"":null,""depth_valid"":false}]",0.9200,558.67,477.74,389.31,953.57,,20.16,10.08,10.08,10.08,5.98,1348.56,0.47,25.54,0.47,171.05,169.02,1202.43,2.20,0.30,1.44,0.38,2.92,0.00,2.87,176.65
2026-04-24T16:03:28.754,1777035808.754712,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7788,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.78 m | valid=118/567 | roi_mode=full,SAFE (z=1.78m),0,0,3,0,"[{""cx"":94.92,""cy"":461.21,""w"":189.84,""h"":699.49,""x1"":0,""y1"":28,""x2"":47,""y2"":203,""conf"":0.9374,""depth_m"":null,""depth_valid"":false},{""cx"":558.67,""cy"":477.74,""w"":389.31,""h"":953.57,""x1"":91,""y1"":0,""x2"":188,""y2"":239,""conf"":0.92,""depth_m"":null,""depth_valid"":false},{""cx"":845.86,""cy"":438.6,""w"":85.13,""h"":105.28,""x1"":201,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6853,""depth_m"":null,""depth_valid"":false}]",0.9200,558.67,477.74,389.31,953.57,,15.06,10.04,5.02,5.02,5.98,1348.56,57.14,57.14,0.43,171.05,169.02,1202.43,3.60,0.26,1.09,2.16,0.07,0.01,0.00,231.86
2026-04-24T16:03:28.856,1777035808.856361,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7902,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.79 m | valid=16022/22944 | roi_mode=full,SAFE (z=1.79m),0,1,3,0,"[{""cx"":612.18,""cy"":481.01,""w"":382.33,""h"":957.97,""x1"":105,""y1"":1,""x2"":201,""y2"":240,""conf"":0.9441,""depth_m"":null,""depth_valid"":false},{""cx"":95.61,""cy"":459.86,""w"":191.21,""h"":691.71,""x1"":0,""y1"":28,""x2"":48,""y2"":201,""conf"":0.9284,""depth_m"":null,""depth_valid"":false},{""cx"":845.76,""cy"":439.23,""w"":85.0,""h"":106.01,""x1"":201,""y1"":97,""x2"":222,""y2"":123,""conf"":0.6643,""depth_m"":null,""depth_valid"":false}]",0.9441,612.18,481.01,382.33,957.97,,13.30,9.97,6.65,6.65,145.05,1409.24,0.44,35.37,0.44,148.74,146.90,1311.87,2.02,0.30,1.35,0.27,0.31,0.00,0.22,151.51
2026-04-24T16:03:28.954,1777035808.954641,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7902,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.79 m | valid=16022/22944 | roi_mode=full,SAFE (z=1.79m),0,0,3,0,"[{""cx"":620.4,""cy"":479.35,""w"":385.22,""h"":954.82,""x1"":107,""y1"":0,""x2"":203,""y2"":239,""conf"":0.9418,""depth_m"":null,""depth_valid"":false},{""cx"":95.92,""cy"":460.86,""w"":191.85,""h"":691.93,""x1"":0,""y1"":29,""x2"":48,""y2"":202,""conf"":0.9247,""depth_m"":null,""depth_valid"":false},{""cx"":846.63,""cy"":439.52,""w"":84.62,""h"":105.76,""x1"":201,""y1"":97,""x2"":222,""y2"":123,""conf"":0.6356,""depth_m"":null,""depth_valid"":false}]",0.9418,620.40,479.35,385.22,954.82,,10.02,10.02,7.52,5.01,145.05,1409.24,36.41,36.41,0.44,147.11,144.71,953.03,2.02,0.30,1.35,0.27,0.31,0.00,0.22,185.85
2026-04-24T16:03:29.055,1777035809.055785,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7925,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.79 m | valid=16244/22944 | roi_mode=full,SAFE (z=1.79m),0,0,3,0,"[{""cx"":620.4,""cy"":479.35,""w"":385.22,""h"":954.82,""x1"":107,""y1"":0,""x2"":203,""y2"":239,""conf"":0.9418,""depth_m"":null,""depth_valid"":false},{""cx"":95.92,""cy"":460.86,""w"":191.85,""h"":691.93,""x1"":0,""y1"":29,""x2"":48,""y2"":202,""conf"":0.9247,""depth_m"":null,""depth_valid"":false},{""cx"":846.63,""cy"":439.52,""w"":84.62,""h"":105.76,""x1"":201,""y1"":97,""x2"":222,""y2"":123,""conf"":0.6356,""depth_m"":null,""depth_valid"":false}]",0.9418,620.40,479.35,385.22,954.82,,9.99,9.99,6.00,6.00,6.72,1521.66,41.07,41.07,0.41,147.11,144.71,953.03,1.70,0.25,1.18,0.18,0.23,0.00,0.17,190.12
2026-04-24T16:03:29.154,1777035809.154883,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7806,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.78 m | valid=99/546 | roi_mode=full,SAFE (z=1.79m),0,0,3,0,"[{""cx"":99.27,""cy"":469.83,""w"":198.54,""h"":679.73,""x1"":0,""y1"":32,""x2"":50,""y2"":202,""conf"":0.9329,""depth_m"":null,""depth_valid"":false},{""cx"":640.37,""cy"":471.17,""w"":332.54,""h"":937.31,""x1"":119,""y1"":1,""x2"":202,""y2"":235,""conf"":0.9256,""depth_m"":null,""depth_valid"":false},{""cx"":844.32,""cy"":439.36,""w"":88.39,""h"":106.19,""x1"":200,""y1"":97,""x2"":222,""y2"":123,""conf"":0.6271,""depth_m"":null,""depth_valid"":false}]",0.9256,640.37,471.17,332.54,937.31,,10.01,10.01,6.67,5.01,6.72,1521.66,43.26,43.26,0.62,144.03,141.10,1023.57,1.15,0.19,0.70,0.19,0.06,0.00,0.00,188.50
2026-04-24T16:03:29.254,1777035809.254890,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7794,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.78 m | valid=14408/19422 | roi_mode=full,SAFE (z=1.78m),0,1,3,0,"[{""cx"":99.91,""cy"":470.07,""w"":199.82,""h"":676.18,""x1"":0,""y1"":33,""x2"":50,""y2"":202,""conf"":0.9318,""depth_m"":null,""depth_valid"":false},{""cx"":640.7,""cy"":471.41,""w"":337.84,""h"":937.35,""x1"":118,""y1"":1,""x2"":202,""y2"":235,""conf"":0.9278,""depth_m"":null,""depth_valid"":false},{""cx"":841.13,""cy"":439.45,""w"":93.89,""h"":105.65,""x1"":199,""y1"":97,""x2"":222,""y2"":123,""conf"":0.685,""depth_m"":null,""depth_valid"":false}]",0.9278,640.70,471.41,337.84,937.35,,10.01,10.01,7.15,5.72,143.75,1235.28,47.38,47.38,0.87,141.26,138.75,1067.88,1.29,0.21,0.82,0.20,2.28,0.00,2.20,192.21
2026-04-24T16:03:29.354,1777035809.354788,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7711,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.77 m | valid=161/598 | roi_mode=full,SAFE (z=1.78m),0,0,3,0,"[{""cx"":99.91,""cy"":470.07,""w"":199.82,""h"":676.18,""x1"":0,""y1"":33,""x2"":50,""y2"":202,""conf"":0.9318,""depth_m"":null,""depth_valid"":false},{""cx"":640.7,""cy"":471.41,""w"":337.84,""h"":937.35,""x1"":118,""y1"":1,""x2"":202,""y2"":235,""conf"":0.9278,""depth_m"":null,""depth_valid"":false},{""cx"":841.13,""cy"":439.45,""w"":93.89,""h"":105.65,""x1"":199,""y1"":97,""x2"":222,""y2"":123,""conf"":0.685,""depth_m"":null,""depth_valid"":false}]",0.9278,640.70,471.41,337.84,937.35,,10.01,10.01,6.26,5.00,143.75,1235.28,38.97,38.97,1.66,141.26,138.75,1067.88,2.64,0.54,1.81,0.18,0.05,0.00,0.00,182.91
2026-04-24T16:03:29.454,1777035809.454798,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7711,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.77 m | valid=161/598 | roi_mode=full,SAFE (z=1.78m),0,0,3,0,"[{""cx"":100.54,""cy"":472.07,""w"":201.08,""h"":676.75,""x1"":0,""y1"":33,""x2"":50,""y2"":203,""conf"":0.9305,""depth_m"":null,""depth_valid"":false},{""cx"":641.7,""cy"":467.58,""w"":343.35,""h"":929.84,""x1"":118,""y1"":1,""x2"":203,""y2"":233,""conf"":0.9267,""depth_m"":null,""depth_valid"":false},{""cx"":842.87,""cy"":439.86,""w"":91.53,""h"":106.21,""x1"":199,""y1"":97,""x2"":222,""y2"":123,""conf"":0.5116,""depth_m"":null,""depth_valid"":false}]",0.9267,641.70,467.58,343.35,929.84,,8.90,10.01,6.67,4.45,143.75,1235.28,31.45,31.45,1.66,144.04,142.42,694.17,2.64,0.54,1.81,0.18,0.05,0.00,0.00,178.17
2026-04-24T16:03:29.558,1777035809.558613,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7662,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.77 m | valid=163/598 | roi_mode=full,SAFE (z=1.77m),0,1,3,0,"[{""cx"":104.22,""cy"":467.51,""w"":208.44,""h"":684.01,""x1"":0,""y1"":31,""x2"":52,""y2"":202,""conf"":0.9365,""depth_m"":null,""depth_valid"":false},{""cx"":647.24,""cy"":455.47,""w"":350.8,""h"":905.41,""x1"":118,""y1"":1,""x2"":206,""y2"":227,""conf"":0.9339,""depth_m"":null,""depth_valid"":false},{""cx"":852.52,""cy"":439.07,""w"":71.47,""h"":104.68,""x1"":204,""y1"":97,""x2"":222,""y2"":123,""conf"":0.638,""depth_m"":null,""depth_valid"":false}]",0.9339,647.24,455.47,350.80,905.41,,8.97,9.97,6.98,4.98,19.47,847.82,0.75,42.61,0.75,135.37,133.04,775.78,8.50,0.76,6.92,0.67,3.76,0.00,0.10,148.38
2026-04-24T16:03:29.659,1777035809.659406,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7697,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.77 m | valid=14072/19888 | roi_mode=full,SAFE (z=1.77m),0,0,3,0,"[{""cx"":104.28,""cy"":466.8,""w"":208.57,""h"":684.41,""x1"":0,""y1"":31,""x2"":52,""y2"":202,""conf"":0.9372,""depth_m"":null,""depth_valid"":false},{""cx"":646.93,""cy"":452.01,""w"":350.72,""h"":898.3,""x1"":118,""y1"":1,""x2"":206,""y2"":225,""conf"":0.9345,""depth_m"":null,""depth_valid"":false},{""cx"":852.54,""cy"":439.05,""w"":71.54,""h"":104.15,""x1"":204,""y1"":97,""x2"":222,""y2"":123,""conf"":0.579,""depth_m"":null,""depth_valid"":false}]",0.9345,646.93,452.01,350.72,898.30,,19.84,9.92,9.92,9.92,9.38,962.56,3.35,35.29,3.35,149.79,148.08,775.78,1.60,0.24,1.02,0.22,0.16,0.00,0.09,154.89
2026-04-24T16:03:29.754,1777035809.754772,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7697,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.77 m | valid=14072/19888 | roi_mode=full,SAFE (z=1.77m),0,0,3,0,"[{""cx"":104.28,""cy"":466.8,""w"":208.57,""h"":684.41,""x1"":0,""y1"":31,""x2"":52,""y2"":202,""conf"":0.9372,""depth_m"":null,""depth_valid"":false},{""cx"":646.93,""cy"":452.01,""w"":350.72,""h"":898.3,""x1"":118,""y1"":1,""x2"":206,""y2"":225,""conf"":0.9345,""depth_m"":null,""depth_valid"":false},{""cx"":852.54,""cy"":439.05,""w"":71.54,""h"":104.15,""x1"":204,""y1"":97,""x2"":222,""y2"":123,""conf"":0.579,""depth_m"":null,""depth_valid"":false}]",0.9345,646.93,452.01,350.72,898.30,,10.20,10.20,5.10,5.10,9.38,962.56,27.98,27.98,3.35,149.79,148.08,603.04,1.60,0.24,1.02,0.22,0.16,0.00,0.09,179.52
2026-04-24T16:03:29.854,1777035809.854743,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7774,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.78 m | valid=14063/19800 | roi_mode=full,SAFE (z=1.78m),0,1,3,0,"[{""cx"":104.03,""cy"":463.96,""w"":208.06,""h"":692.61,""x1"":0,""y1"":29,""x2"":52,""y2"":203,""conf"":0.9378,""depth_m"":null,""depth_valid"":false},{""cx"":647.06,""cy"":453.41,""w"":350.74,""h"":900.76,""x1"":118,""y1"":1,""x2"":206,""y2"":226,""conf"":0.9322,""depth_m"":null,""depth_valid"":false},{""cx"":853.33,""cy"":441.85,""w"":79.64,""h"":108.93,""x1"":203,""y1"":97,""x2"":223,""y2"":124,""conf"":0.6971,""depth_m"":null,""depth_valid"":false}]",0.9322,647.06,453.41,350.74,900.76,,10.13,10.13,6.75,6.75,7.53,790.35,0.55,28.22,0.55,126.28,124.03,462.76,4.01,0.33,1.41,2.17,0.17,0.00,0.11,131.01
2026-04-24T16:03:29.954,1777035809.954763,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7789,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.78 m | valid=14220/19712 | roi_mode=full,SAFE (z=1.78m),0,0,4,0,"[{""cx"":103.09,""cy"":462.35,""w"":206.17,""h"":695.49,""x1"":0,""y1"":29,""x2"":52,""y2"":203,""conf"":0.937,""depth_m"":null,""depth_valid"":false},{""cx"":647.4,""cy"":451.43,""w"":352.25,""h"":896.04,""x1"":118,""y1"":1,""x2"":206,""y2"":225,""conf"":0.9336,""depth_m"":null,""depth_valid"":false},{""cx"":856.33,""cy"":441.5,""w"":80.08,""h"":109.41,""x1"":204,""y1"":97,""x2"":224,""y2"":124,""conf"":0.5727,""depth_m"":null,""depth_valid"":false},{""cx"":857.32,""cy"":443.97,""w"":82.12,""h"":114.98,""x1"":204,""y1"":97,""x2"":225,""y2"":125,""conf"":0.5192,""depth_m"":null,""depth_valid"":false}]",0.9336,647.40,451.43,352.25,896.04,,10.10,10.10,7.57,7.57,5.38,617.92,0.35,38.37,0.35,124.63,122.53,511.49,1.39,0.21,0.92,0.18,0.25,0.00,0.19,126.63
2026-04-24T16:03:30.055,1777035810.055053,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7792,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.78 m | valid=14282/19712 | roi_mode=full,SAFE (z=1.78m),0,0,4,0,"[{""cx"":103.09,""cy"":462.35,""w"":206.17,""h"":695.49,""x1"":0,""y1"":29,""x2"":52,""y2"":203,""conf"":0.937,""depth_m"":null,""depth_valid"":false},{""cx"":647.4,""cy"":451.43,""w"":352.25,""h"":896.04,""x1"":118,""y1"":1,""x2"":206,""y2"":225,""conf"":0.9336,""depth_m"":null,""depth_valid"":false},{""cx"":856.33,""cy"":441.5,""w"":80.08,""h"":109.41,""x1"":204,""y1"":97,""x2"":224,""y2"":124,""conf"":0.5727,""depth_m"":null,""depth_valid"":false},{""cx"":857.32,""cy"":443.97,""w"":82.12,""h"":114.98,""x1"":204,""y1"":97,""x2"":225,""y2"":125,""conf"":0.5192,""depth_m"":null,""depth_valid"":false}]",0.9336,647.40,451.43,352.25,896.04,,10.07,10.07,6.04,6.04,5.38,617.92,0.78,44.39,0.78,124.63,122.53,511.49,2.82,0.33,1.38,1.00,0.07,0.00,0.00,128.29
2026-04-24T16:03:30.154,1777035810.154661,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7793,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.78 m | valid=14176/19800 | roi_mode=full,SAFE (z=1.78m),0,0,3,0,"[{""cx"":102.83,""cy"":461.76,""w"":205.67,""h"":694.44,""x1"":0,""y1"":29,""x2"":51,""y2"":202,""conf"":0.9362,""depth_m"":null,""depth_valid"":false},{""cx"":647.51,""cy"":453.51,""w"":352.4,""h"":899.93,""x1"":118,""y1"":1,""x2"":206,""y2"":226,""conf"":0.9316,""depth_m"":null,""depth_valid"":false},{""cx"":857.63,""cy"":443.48,""w"":81.66,""h"":113.25,""x1"":204,""y1"":97,""x2"":225,""y2"":125,""conf"":0.6136,""depth_m"":null,""depth_valid"":false}]",0.9316,647.51,453.51,352.40,899.93,,10.07,10.07,6.71,6.71,98.41,718.87,38.43,38.43,0.40,160.66,159.06,637.99,10.17,0.30,1.08,8.66,0.24,0.00,0.16,209.49
2026-04-24T16:03:30.254,1777035810.254758,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7752,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.78 m | valid=14150/19712 | roi_mode=full,SAFE (z=1.78m),0,0,3,0,"[{""cx"":102.72,""cy"":461.98,""w"":205.45,""h"":695.05,""x1"":0,""y1"":29,""x2"":51,""y2"":202,""conf"":0.9373,""depth_m"":null,""depth_valid"":false},{""cx"":647.77,""cy"":450.76,""w"":352.27,""h"":894.58,""x1"":118,""y1"":1,""x2"":206,""y2"":225,""conf"":0.9355,""depth_m"":null,""depth_valid"":false},{""cx"":858.15,""cy"":442.43,""w"":79.93,""h"":111.62,""x1"":205,""y1"":97,""x2"":225,""y2"":125,""conf"":0.6048,""depth_m"":null,""depth_valid"":false}]",0.9355,647.77,450.76,352.27,894.58,,10.06,10.06,7.18,7.18,6.13,807.45,0.66,44.19,0.66,134.70,132.73,686.57,2.60,0.36,1.42,0.72,0.14,0.00,0.08,138.09
2026-04-24T16:03:30.354,1777035810.354875,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,1.7784,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.78 m | valid=14204/19712 | roi_mode=full,SAFE (z=1.78m),0,0,3,0,"[{""cx"":102.18,""cy"":462.29,""w"":204.37,""h"":695.59,""x1"":0,""y1"":29,""x2"":51,""y2"":203,""conf"":0.9372,""depth_m"":null,""depth_valid"":false},{""cx"":647.65,""cy"":451.67,""w"":352.06,""h"":896.13,""x1"":118,""y1"":1,""x2"":206,""y2"":225,""conf"":0.9335,""depth_m"":null,""depth_valid"":false},{""cx"":857.81,""cy"":440.56,""w"":79.25,""h"":109.3,""x1"":205,""y1"":96,""x2"":224,""y2"":124,""conf"":0.622,""depth_m"":null,""depth_valid"":false}]",0.9335,647.65,451.67,352.06,896.13,,10.05,10.05,7.54,6.28,6.13,807.45,1.03,37.33,1.03,129.56,127.84,609.15,3.34,0.33,0.87,2.02,0.06,0.00,0.00,134.00
