wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m
2026-04-22T14:43:41.322,1776858221.322919,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5520,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.55 m | valid=9027/10720 | roi_mode=full,SAFE (z=1.55m),0,1,2,0,"[{""cx"":881.92,""cy"":479.24,""w"":398.5,""h"":956.82,""x1"":114,""y1"":0,""x2"":181,""y2"":160,""conf"":0.9414,""depth_m"":null,""depth_valid"":false},{""cx"":473.3,""cy"":445.79,""w"":293.84,""h"":886.88,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9383,""depth_m"":null,""depth_valid"":false}]",0.9414,881.92,479.24,398.50,956.82,
2026-04-22T14:43:41.425,1776858221.425340,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5565,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=8900/10720 | roi_mode=full,SAFE (z=1.55m),0,0,2,0,"[{""cx"":882.38,""cy"":479.23,""w"":397.63,""h"":956.67,""x1"":114,""y1"":0,""x2"":181,""y2"":160,""conf"":0.9425,""depth_m"":null,""depth_valid"":false},{""cx"":473.31,""cy"":445.76,""w"":293.93,""h"":886.67,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9382,""depth_m"":null,""depth_valid"":false}]",0.9425,882.38,479.23,397.63,956.67,
2026-04-22T14:43:41.522,1776858221.521990,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5574,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=9285/10720 | roi_mode=full,SAFE (z=1.55m),0,0,2,0,"[{""cx"":882.38,""cy"":479.23,""w"":397.63,""h"":956.67,""x1"":114,""y1"":0,""x2"":181,""y2"":160,""conf"":0.9425,""depth_m"":null,""depth_valid"":false},{""cx"":473.31,""cy"":445.76,""w"":293.93,""h"":886.67,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9382,""depth_m"":null,""depth_valid"":false}]",0.9425,882.38,479.23,397.63,956.67,
2026-04-22T14:43:41.622,1776858221.622022,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5575,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=9181/10720 | roi_mode=full,SAFE (z=1.55m),0,0,2,0,"[{""cx"":884.73,""cy"":479.08,""w"":401.71,""h"":956.02,""x1"":114,""y1"":0,""x2"":181,""y2"":160,""conf"":0.9384,""depth_m"":null,""depth_valid"":false},{""cx"":473.11,""cy"":445.86,""w"":294.13,""h"":886.74,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9383,""depth_m"":null,""depth_valid"":false}]",0.9384,884.73,479.08,401.71,956.02,
2026-04-22T14:43:41.722,1776858221.722441,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5537,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.55 m | valid=9061/10720 | roi_mode=full,SAFE (z=1.55m),0,0,2,0,"[{""cx"":473.01,""cy"":445.62,""w"":294.14,""h"":886.47,""x1"":54,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9384,""depth_m"":null,""depth_valid"":false},{""cx"":885.15,""cy"":479.05,""w"":406.2,""h"":955.64,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9374,""depth_m"":null,""depth_valid"":false}]",0.9374,885.15,479.05,406.20,955.64,
2026-04-22T14:43:41.821,1776858221.821844,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5533,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.55 m | valid=9186/10812 | roi_mode=full,SAFE (z=1.55m),0,0,2,0,"[{""cx"":473.01,""cy"":445.62,""w"":294.14,""h"":886.47,""x1"":54,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9384,""depth_m"":null,""depth_valid"":false},{""cx"":885.15,""cy"":479.05,""w"":406.2,""h"":955.64,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9374,""depth_m"":null,""depth_valid"":false}]",0.9374,885.15,479.05,406.20,955.64,
2026-04-22T14:43:41.925,1776858221.925058,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5532,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.55 m | valid=9195/10812 | roi_mode=full,SAFE (z=1.55m),0,0,2,0,"[{""cx"":472.75,""cy"":445.87,""w"":294.29,""h"":886.77,""x1"":54,""y1"":0,""x2"":104,""y2"":148,""conf"":0.939,""depth_m"":null,""depth_valid"":false},{""cx"":887.25,""cy"":478.32,""w"":409.67,""h"":954.15,""x1"":114,""y1"":0,""x2"":183,""y2"":159,""conf"":0.9342,""depth_m"":null,""depth_valid"":false}]",0.9342,887.25,478.32,409.67,954.15,
2026-04-22T14:43:42.023,1776858222.023880,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5574,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=9156/10812 | roi_mode=full,SAFE (z=1.56m),0,1,2,0,"[{""cx"":472.75,""cy"":445.87,""w"":294.29,""h"":886.77,""x1"":54,""y1"":0,""x2"":104,""y2"":148,""conf"":0.939,""depth_m"":null,""depth_valid"":false},{""cx"":887.25,""cy"":478.32,""w"":409.67,""h"":954.15,""x1"":114,""y1"":0,""x2"":183,""y2"":159,""conf"":0.9342,""depth_m"":null,""depth_valid"":false}]",0.9342,887.25,478.32,409.67,954.15,
2026-04-22T14:43:42.121,1776858222.121765,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5635,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=9302/10971 | roi_mode=full,SAFE (z=1.56m),0,0,2,0,"[{""cx"":477.14,""cy"":445.79,""w"":292.85,""h"":886.47,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9398,""depth_m"":null,""depth_valid"":false},{""cx"":888.57,""cy"":477.57,""w"":417.18,""h"":954.15,""x1"":114,""y1"":0,""x2"":183,""y2"":159,""conf"":0.9364,""depth_m"":null,""depth_valid"":false}]",0.9364,888.57,477.57,417.18,954.15,
2026-04-22T14:43:42.221,1776858222.221861,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5680,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=9330/10971 | roi_mode=full,SAFE (z=1.56m),0,0,2,0,"[{""cx"":477.14,""cy"":445.79,""w"":292.85,""h"":886.47,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9398,""depth_m"":null,""depth_valid"":false},{""cx"":888.57,""cy"":477.57,""w"":417.18,""h"":954.15,""x1"":114,""y1"":0,""x2"":183,""y2"":159,""conf"":0.9364,""depth_m"":null,""depth_valid"":false}]",0.9364,888.57,477.57,417.18,954.15,
2026-04-22T14:43:42.321,1776858222.321685,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5594,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=8945/10971 | roi_mode=full,SAFE (z=1.56m),0,0,2,0,"[{""cx"":477.58,""cy"":446.32,""w"":292.55,""h"":887.7,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9397,""depth_m"":null,""depth_valid"":false},{""cx"":888.01,""cy"":477.28,""w"":416.06,""h"":953.48,""x1"":114,""y1"":0,""x2"":183,""y2"":159,""conf"":0.9344,""depth_m"":null,""depth_valid"":false}]",0.9344,888.01,477.28,416.06,953.48,
2026-04-22T14:43:42.421,1776858222.421595,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5586,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=9279/10971 | roi_mode=full,SAFE (z=1.56m),0,0,2,0,"[{""cx"":478.49,""cy"":446.98,""w"":292.22,""h"":889.04,""x1"":56,""y1"":0,""x2"":104,""y2"":149,""conf"":0.9375,""depth_m"":null,""depth_valid"":false},{""cx"":884.56,""cy"":477.63,""w"":410.71,""h"":954.02,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9365,""depth_m"":null,""depth_valid"":false}]",0.9365,884.56,477.63,410.71,954.02,
2026-04-22T14:43:42.521,1776858222.521781,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5538,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.55 m | valid=9155/10812 | roi_mode=full,SAFE (z=1.56m),0,0,2,0,"[{""cx"":478.49,""cy"":446.98,""w"":292.22,""h"":889.04,""x1"":56,""y1"":0,""x2"":104,""y2"":149,""conf"":0.9375,""depth_m"":null,""depth_valid"":false},{""cx"":884.56,""cy"":477.63,""w"":410.71,""h"":954.02,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9365,""depth_m"":null,""depth_valid"":false}]",0.9365,884.56,477.63,410.71,954.02,
2026-04-22T14:43:42.623,1776858222.623098,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5541,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.55 m | valid=8990/10812 | roi_mode=full,SAFE (z=1.56m),0,0,2,0,"[{""cx"":478.71,""cy"":446.9,""w"":292.28,""h"":889.0,""x1"":56,""y1"":0,""x2"":104,""y2"":149,""conf"":0.9378,""depth_m"":null,""depth_valid"":false},{""cx"":884.21,""cy"":477.77,""w"":410.39,""h"":954.41,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9367,""depth_m"":null,""depth_valid"":false}]",0.9367,884.21,477.77,410.39,954.41,
2026-04-22T14:43:42.722,1776858222.722051,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5574,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=8935/10812 | roi_mode=full,SAFE (z=1.55m),0,1,2,0,"[{""cx"":478.71,""cy"":446.9,""w"":292.28,""h"":889.0,""x1"":56,""y1"":0,""x2"":104,""y2"":149,""conf"":0.9378,""depth_m"":null,""depth_valid"":false},{""cx"":884.21,""cy"":477.77,""w"":410.39,""h"":954.41,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9367,""depth_m"":null,""depth_valid"":false}]",0.9367,884.21,477.77,410.39,954.41,
2026-04-22T14:43:42.821,1776858222.821859,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5574,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=8935/10812 | roi_mode=full,SAFE (z=1.55m),0,0,2,0,"[{""cx"":478.78,""cy"":446.6,""w"":292.39,""h"":888.29,""x1"":56,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9381,""depth_m"":null,""depth_valid"":false},{""cx"":883.31,""cy"":477.8,""w"":409.38,""h"":954.23,""x1"":113,""y1"":0,""x2"":182,""y2"":159,""conf"":0.937,""depth_m"":null,""depth_valid"":false}]",0.9370,883.31,477.80,409.38,954.23,
2026-04-22T14:43:42.929,1776858222.929173,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5635,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=9055/10971 | roi_mode=full,SAFE (z=1.56m),0,1,2,0,"[{""cx"":478.51,""cy"":446.53,""w"":292.66,""h"":888.06,""x1"":56,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9385,""depth_m"":null,""depth_valid"":false},{""cx"":883.37,""cy"":477.99,""w"":409.53,""h"":954.93,""x1"":113,""y1"":0,""x2"":182,""y2"":159,""conf"":0.937,""depth_m"":null,""depth_valid"":false}]",0.9370,883.37,477.99,409.53,954.93,
2026-04-22T14:43:43.021,1776858223.021728,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5585,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=9114/10971 | roi_mode=full,SAFE (z=1.56m),0,0,2,0,"[{""cx"":478.51,""cy"":446.53,""w"":292.66,""h"":888.06,""x1"":56,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9385,""depth_m"":null,""depth_valid"":false},{""cx"":883.37,""cy"":477.99,""w"":409.53,""h"":954.93,""x1"":113,""y1"":0,""x2"":182,""y2"":159,""conf"":0.937,""depth_m"":null,""depth_valid"":false}]",0.9370,883.37,477.99,409.53,954.93,
2026-04-22T14:43:43.121,1776858223.121846,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5627,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=9166/10971 | roi_mode=full,SAFE (z=1.56m),0,0,2,0,"[{""cx"":478.34,""cy"":446.43,""w"":292.95,""h"":887.95,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9385,""depth_m"":null,""depth_valid"":false},{""cx"":884.11,""cy"":478.14,""w"":410.01,""h"":954.93,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9383,""depth_m"":null,""depth_valid"":false}]",0.9383,884.11,478.14,410.01,954.93,
2026-04-22T14:43:43.229,1776858223.229965,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5585,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=9076/10812 | roi_mode=full,SAFE (z=1.56m),0,0,2,0,"[{""cx"":884.27,""cy"":478.06,""w"":411.01,""h"":954.76,""x1"":113,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9388,""depth_m"":null,""depth_valid"":false},{""cx"":478.12,""cy"":446.37,""w"":292.83,""h"":887.75,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9386,""depth_m"":null,""depth_valid"":false}]",0.9388,884.27,478.06,411.01,954.76,
2026-04-22T14:43:43.321,1776858223.321748,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5538,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.55 m | valid=9139/10971 | roi_mode=full,SAFE (z=1.55m),0,1,2,0,"[{""cx"":884.27,""cy"":478.06,""w"":411.01,""h"":954.76,""x1"":113,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9388,""depth_m"":null,""depth_valid"":false},{""cx"":478.12,""cy"":446.37,""w"":292.83,""h"":887.75,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9386,""depth_m"":null,""depth_valid"":false}]",0.9388,884.27,478.06,411.01,954.76,
2026-04-22T14:43:43.421,1776858223.421767,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5583,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=9074/10812 | roi_mode=full,SAFE (z=1.56m),0,1,2,0,"[{""cx"":883.42,""cy"":478.03,""w"":408.03,""h"":954.62,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9433,""depth_m"":null,""depth_valid"":false},{""cx"":477.98,""cy"":446.99,""w"":292.81,""h"":889.09,""x1"":55,""y1"":0,""x2"":104,""y2"":149,""conf"":0.9384,""depth_m"":null,""depth_valid"":false}]",0.9433,883.42,478.03,408.03,954.62,
2026-04-22T14:43:43.522,1776858223.522065,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5533,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.55 m | valid=9152/10812 | roi_mode=full,SAFE (z=1.56m),0,0,2,0,"[{""cx"":883.54,""cy"":478.3,""w"":404.62,""h"":955.2,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9389,""depth_m"":null,""depth_valid"":false},{""cx"":476.99,""cy"":446.01,""w"":292.76,""h"":887.17,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9376,""depth_m"":null,""depth_valid"":false}]",0.9389,883.54,478.30,404.62,955.20,
2026-04-22T14:43:43.621,1776858223.621754,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5565,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=9365/10812 | roi_mode=full,SAFE (z=1.55m),0,1,2,0,"[{""cx"":883.54,""cy"":478.3,""w"":404.62,""h"":955.2,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9389,""depth_m"":null,""depth_valid"":false},{""cx"":476.99,""cy"":446.01,""w"":292.76,""h"":887.17,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9376,""depth_m"":null,""depth_valid"":false}]",0.9389,883.54,478.30,404.62,955.20,
2026-04-22T14:43:43.722,1776858223.722084,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5489,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.55 m | valid=9155/10812 | roi_mode=full,SAFE (z=1.55m),0,0,2,0,"[{""cx"":476.25,""cy"":446.31,""w"":292.32,""h"":887.87,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9386,""depth_m"":null,""depth_valid"":false},{""cx"":883.73,""cy"":477.74,""w"":404.44,""h"":953.88,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9384,""depth_m"":null,""depth_valid"":false}]",0.9384,883.73,477.74,404.44,953.88,
2026-04-22T14:43:43.821,1776858223.821721,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5481,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.55 m | valid=9120/10812 | roi_mode=full,SAFE (z=1.55m),0,0,2,0,"[{""cx"":476.25,""cy"":446.31,""w"":292.32,""h"":887.87,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9386,""depth_m"":null,""depth_valid"":false},{""cx"":883.73,""cy"":477.74,""w"":404.44,""h"":953.88,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9384,""depth_m"":null,""depth_valid"":false}]",0.9384,883.73,477.74,404.44,953.88,
2026-04-22T14:43:43.922,1776858223.922960,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5531,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.55 m | valid=9235/10812 | roi_mode=full,SAFE (z=1.55m),0,0,2,0,"[{""cx"":475.82,""cy"":446.1,""w"":292.19,""h"":887.76,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9384,""depth_m"":null,""depth_valid"":false},{""cx"":883.9,""cy"":477.75,""w"":404.96,""h"":953.89,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9269,""depth_m"":null,""depth_valid"":false}]",0.9269,883.90,477.75,404.96,953.89,
2026-04-22T14:43:44.022,1776858224.022823,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5616,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=9443/10812 | roi_mode=full,SAFE (z=1.55m),0,0,2,0,"[{""cx"":475.82,""cy"":446.1,""w"":292.19,""h"":887.76,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9384,""depth_m"":null,""depth_valid"":false},{""cx"":883.9,""cy"":477.75,""w"":404.96,""h"":953.89,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9269,""depth_m"":null,""depth_valid"":false}]",0.9269,883.90,477.75,404.96,953.89,
2026-04-22T14:43:44.121,1776858224.121716,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5730,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=9145/10812 | roi_mode=full,SAFE (z=1.57m),0,1,2,0,"[{""cx"":883.15,""cy"":478.21,""w"":406.66,""h"":954.09,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9384,""depth_m"":null,""depth_valid"":false},{""cx"":471.01,""cy"":446.18,""w"":290.8,""h"":888.0,""x1"":54,""y1"":0,""x2"":103,""y2"":148,""conf"":0.9353,""depth_m"":null,""depth_valid"":false}]",0.9384,883.15,478.21,406.66,954.09,
2026-04-22T14:43:44.224,1776858224.224335,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5741,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=9068/10812 | roi_mode=full,SAFE (z=1.57m),0,0,2,0,"[{""cx"":883.15,""cy"":478.21,""w"":406.66,""h"":954.09,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9384,""depth_m"":null,""depth_valid"":false},{""cx"":471.01,""cy"":446.18,""w"":290.8,""h"":888.0,""x1"":54,""y1"":0,""x2"":103,""y2"":148,""conf"":0.9353,""depth_m"":null,""depth_valid"":false}]",0.9384,883.15,478.21,406.66,954.09,
2026-04-22T14:43:44.321,1776858224.321744,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5797,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.58 m | valid=8426/10812 | roi_mode=full,SAFE (z=1.58m),0,1,2,0,"[{""cx"":882.96,""cy"":478.74,""w"":406.28,""h"":955.43,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9399,""depth_m"":null,""depth_valid"":false},{""cx"":475.48,""cy"":445.66,""w"":291.88,""h"":886.43,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9391,""depth_m"":null,""depth_valid"":false}]",0.9399,882.96,478.74,406.28,955.43,
2026-04-22T14:43:44.421,1776858224.421772,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5797,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.58 m | valid=8312/10812 | roi_mode=full,SAFE (z=1.58m),0,0,2,0,"[{""cx"":882.58,""cy"":478.67,""w"":405.51,""h"":955.08,""x1"":114,""y1"":0,""x2"":181,""y2"":159,""conf"":0.9402,""depth_m"":null,""depth_valid"":false},{""cx"":476.42,""cy"":445.64,""w"":292.04,""h"":886.39,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9399,""depth_m"":null,""depth_valid"":false}]",0.9402,882.58,478.67,405.51,955.08,
2026-04-22T14:43:44.521,1776858224.521820,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5653,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=8249/10653 | roi_mode=full,SAFE (z=1.58m),0,0,2,0,"[{""cx"":882.58,""cy"":478.67,""w"":405.51,""h"":955.08,""x1"":114,""y1"":0,""x2"":181,""y2"":159,""conf"":0.9402,""depth_m"":null,""depth_valid"":false},{""cx"":476.42,""cy"":445.64,""w"":292.04,""h"":886.39,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9399,""depth_m"":null,""depth_valid"":false}]",0.9402,882.58,478.67,405.51,955.08,
2026-04-22T14:43:44.621,1776858224.621714,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5592,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=8252/10812 | roi_mode=full,SAFE (z=1.56m),0,1,2,0,"[{""cx"":883.11,""cy"":478.42,""w"":405.21,""h"":954.91,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9424,""depth_m"":null,""depth_valid"":false},{""cx"":476.18,""cy"":446.1,""w"":291.72,""h"":887.04,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.941,""depth_m"":null,""depth_valid"":false}]",0.9424,883.11,478.42,405.21,954.91,
2026-04-22T14:43:44.721,1776858224.721840,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5248,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.52 m | valid=8489/10812 | roi_mode=full,SAFE (z=1.56m),0,0,2,0,"[{""cx"":883.11,""cy"":478.42,""w"":405.21,""h"":954.91,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9424,""depth_m"":null,""depth_valid"":false},{""cx"":476.18,""cy"":446.1,""w"":291.72,""h"":887.04,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.941,""depth_m"":null,""depth_valid"":false}]",0.9424,883.11,478.42,405.21,954.91,
2026-04-22T14:43:44.822,1776858224.821979,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.4877,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.49 m | valid=7206/10812 | roi_mode=full,WARNING (z=1.49m),1,1,2,0,"[{""cx"":475.36,""cy"":445.8,""w"":292.23,""h"":886.52,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9406,""depth_m"":null,""depth_valid"":false},{""cx"":883.74,""cy"":477.84,""w"":406.19,""h"":953.59,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9394,""depth_m"":null,""depth_valid"":false}]",0.9394,883.74,477.84,406.19,953.59,
2026-04-22T14:43:44.921,1776858224.921759,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.4237,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.42 m | valid=6920/10812 | roi_mode=full,WARNING (z=1.42m),1,1,2,0,"[{""cx"":475.36,""cy"":445.8,""w"":292.23,""h"":886.52,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9406,""depth_m"":null,""depth_valid"":false},{""cx"":883.74,""cy"":477.84,""w"":406.19,""h"":953.59,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9394,""depth_m"":null,""depth_valid"":false}]",0.9394,883.74,477.84,406.19,953.59,
2026-04-22T14:43:45.025,1776858225.025378,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.3491,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.35 m | valid=6009/10812 | roi_mode=full,WARNING (z=1.35m),1,1,2,0,"[{""cx"":475.05,""cy"":445.77,""w"":292.27,""h"":886.41,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9406,""depth_m"":null,""depth_valid"":false},{""cx"":883.54,""cy"":478.33,""w"":406.92,""h"":954.32,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9401,""depth_m"":null,""depth_valid"":false}]",0.9401,883.54,478.33,406.92,954.32,
2026-04-22T14:43:45.121,1776858225.121901,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.2883,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.29 m | valid=5385/10812 | roi_mode=full,WARNING (z=1.35m),1,0,2,0,"[{""cx"":883.55,""cy"":478.31,""w"":406.5,""h"":954.65,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9418,""depth_m"":null,""depth_valid"":false},{""cx"":474.66,""cy"":445.67,""w"":292.33,""h"":886.27,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9407,""depth_m"":null,""depth_valid"":false}]",0.9418,883.55,478.31,406.50,954.65,
2026-04-22T14:43:45.222,1776858225.222096,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.2438,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.24 m | valid=5223/10812 | roi_mode=full,WARNING (z=1.27m),1,1,2,0,"[{""cx"":883.55,""cy"":478.31,""w"":406.5,""h"":954.65,""x1"":114,""y1"":0,""x2"":182,""y2"":159,""conf"":0.9418,""depth_m"":null,""depth_valid"":false},{""cx"":474.66,""cy"":445.67,""w"":292.33,""h"":886.27,""x1"":55,""y1"":0,""x2"":104,""y2"":148,""conf"":0.9407,""depth_m"":null,""depth_valid"":false}]",0.9418,883.55,478.31,406.50,954.65,
